country,location,page,product_type,property_type_x,sort,created_unix,title,property_type_y,lister_name,listing_type,price,price_currency,price_high,price_low,price_type,commission,latitude,longitude,location_accuracy,construction_year,keywords,bathroom_number,bedroom_number,car_spaces,summary,updated_in_days,dt,latitude_longtitude
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"Westminster Way, Bridgwater, Somerset, TA6",house,Greenslade Taylor Hunt,buy,275000.0,£,275000.0,275000.0,fixed,0,51.147,-2.98469,9,0,"Detached, Freehold, Garden, Garage, Modern",,4,0,A well-presented detached residence built by david wilson homes to ...,24,2019-06-17 16:02:35,"{'latitude': 51.147, 'longitude': -2.98469}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"Kingston Road, Taunton, Somerset, TA2",house,Greenslade Taylor Hunt,buy,475000.0,£,475000.0,475000.0,fixed,0,51.0324,-3.10911,9,0,"Detached, Freehold, Listed",,5,0,"A most 5 bedroomed character grade ll listed somerset longhouse, no...",17,2019-06-17 16:02:35,"{'latitude': 51.0324, 'longitude': -3.10911}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"West Bagborough, Taunton, Somerset, TA4",house,Stags,buy,470000.0,£,470000.0,470000.0,fixed,0,51.0935,-3.18489,9,0,"Detached, Garden, En suite, No Chain, Kitchen, Cottage, Reception",,4,0,An individual period cottage of immense charm situated in the centr...,43,2019-06-17 16:02:35,"{'latitude': 51.0935, 'longitude': -3.18489}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"Dunkerton, BATH, Somerset, BA2",house,,buy,325000.0,£,325000.0,325000.0,fixed,0,51.334526,-2.4087,9,0,"Detached, Garden, No Chain, Off Street Parking, Patio, Cottage",2,3,0,A three bedroom detached cottage with views over the cam valley. Th...,4,2019-06-17 16:02:35,"{'latitude': 51.334526, 'longitude': -2.4087}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"Hampstead Drive, Bridgwater, Somerset, TA6",house,Greenslade Taylor Hunt,buy,215000.0,£,215000.0,215000.0,fixed,0,51.1481,-2.98197,9,0,"Freehold, Garden, Semi-Detached, Garage",,3,0,A ly presented semi-detached town house built by barratt homes in 2...,16,2019-06-17 16:02:35,"{'latitude': 51.1481, 'longitude': -2.98197}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"Aller, Langport, Somerset, TA10",house,Stags,buy,725000.0,£,725000.0,725000.0,fixed,0,51.0608,-2.85771,9,0,"Garden, Semi-Detached, Grade II, Double Garage, Double Bedroom, Kitchen, Reception, Listed",,6,0,An grade ii listed former rectory with gardens. The property compri...,31,2019-06-17 16:02:35,"{'latitude': 51.0608, 'longitude': -2.85771}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"South Road, Weston-super-Mare, North Somerset. BS23",flat,,buy,125000.0,£,125000.0,125000.0,fixed,0,51.3555,-2.99197,9,0,"Garden, No Chain",,3,0,Ground floor flat. Three beds. Lounge. Greatfirst time buy/investme...,5,2019-06-17 16:02:35,"{'latitude': 51.3555, 'longitude': -2.99197}"
uk,somerset,9,realestate,property,nestoria_rank,1560787355,"South Road, Weston-super-Mare, North Somerset. BS23",flat,,buy,117500.0,£,117500.0,117500.0,fixed,0,51.3557,-2.9879,9,0,"No Chain, Double Bedroom",,1,0,Well presented top floor flat. Weston hillside. Double bedroom. Lou...,5,2019-06-17 16:02:35,"{'latitude': 51.3557, 'longitude': -2.9879}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Wood Street, Milverton, Taunton, Somerset, TA4",house,Greenslade Taylor Hunt,buy,450000.0,£,450000.0,450000.0,fixed,0,51.0279,-3.25856,9,0,"Freehold, Garden, Semi-Detached, Grade II, Garage, Basement, Listed",,4,0,A grade ii listed four bedroom village house with useful basement r...,11,2019-06-17 16:02:38,"{'latitude': 51.0279, 'longitude': -3.25856}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Wheatleigh Close, Taunton, Somerset, TA1",house,Stags,buy,350000.0,£,350000.0,350000.0,fixed,0,51.0081,-3.11207,9,0,"Detached, Garden, Conservatory, Refurbished, Kitchen, Bungalow, Parking, Cul-de-Sac",,3,0,A refurbished detached bungalow situated in a small cul-de-sac clos...,78,2019-06-17 16:02:38,"{'latitude': 51.0081, 'longitude': -3.11207}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Bilberry Grove, Taunton, Somerset",house,Newton King,buy,174995.0,£,174995.0,174995.0,fixed,0,50.9997,-3.08455,9,0,"Terraced, Kitchen, Cul-de-Sac",,2,0,2 bedroom end terrace house situated in a quiet cul-de-sac location...,15,2019-06-17 16:02:38,"{'latitude': 50.9997, 'longitude': -3.08455}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Four Forks Lane, Spaxton, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,189000.0,£,189000.0,189000.0,fixed,0,51.1268,-3.09873,9,0,"Freehold, Garden, Terraced, Parking",,2,0,A 2 bed mid-terrace property located in an period setting within th...,62,2019-06-17 16:02:38,"{'latitude': 51.1268, 'longitude': -3.09873}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Four Forks Lane, Spaxton, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,189000.0,£,189000.0,189000.0,fixed,0,51.1268,-3.09873,9,0,"Freehold, Garden, Terraced, Parking, Cottage",,2,0,"A 2 bed end of terrace cottage with parking, garden and potential t...",62,2019-06-17 16:02:38,"{'latitude': 51.1268, 'longitude': -3.09873}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Larch Close, Bridgwater, Somerset, TA6",house,Greenslade Taylor Hunt,buy,72500.0,£,72500.0,72500.0,fixed,0,51.133,-2.97451,9,0,"Share of Freehold, Garden, Semi-Detached, Parking, Shared Ownership",,2,0,A semi-detached 50/50 shared ownership property. With garden and dr...,63,2019-06-17 16:02:38,"{'latitude': 51.133, 'longitude': -2.97451}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"George Street, Taunton, Somerset, TA2",house,Greenslade Taylor Hunt,buy,224950.0,£,224950.0,224950.0,fixed,0,51.0275,-3.1024,9,0,"Garden, Semi-Detached, Off Street Parking, Reception",,3,0,A recently renovated semi detached 1950s property offering 3 bedroo...,46,2019-06-17 16:02:38,"{'latitude': 51.0275, 'longitude': -3.1024}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"1 Barrow House Farm, Panborough, WELLS, Somerset",house,,buy,370000.0,£,370000.0,370000.0,fixed,0,51.2079,-2.75772,9,0,"Semi-Detached, Grade II, Listed",,4,0,A and four bedroom period property. This stone built grade ii liste...,6,2019-06-17 16:02:38,"{'latitude': 51.2079, 'longitude': -2.75772}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Cunningham Court, Taunton, Somerset, TA1",flat,Greenslade Taylor Hunt,buy,159000.0,£,159000.0,159000.0,fixed,0,51.023266,-3.0959473,9,0,"Leasehold, No Chain, Modern, Parking",,2,0,"A ly presented, modern, second floor apartment with parking and enj...",43,2019-06-17 16:02:38,"{'latitude': 51.023266, 'longitude': -3.0959473}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Norton Fitzwarren, Taunton, Somerset, TA2",house,Greenslade Taylor Hunt,buy,375000.0,£,375000.0,375000.0,fixed,0,51.0262,-3.15366,9,0,"Detached, Freehold, Garden, No Chain, Parking",,6,0,"A period farmhouse with just over 3,000sqft of accommodation togeth...",27,2019-06-17 16:02:38,"{'latitude': 51.0262, 'longitude': -3.15366}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Whitnell, Nether Stowey, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,350000.0,£,350000.0,350000.0,fixed,0,51.154,-3.12527,9,0,"Detached, Freehold, Garden, No Chain, Bungalow",,4,0,"A large 4 bed detached bungalow occupying an , rural location with ...",20,2019-06-17 16:02:38,"{'latitude': 51.154, 'longitude': -3.12527}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Trull, Taunton, Somerset, TA3",house,Stags,buy,485000.0,£,485000.0,485000.0,fixed,0,50.9913,-3.12103,9,0,"Detached, Garden, Kitchen, Reception",,4,0,"A fully renovated & modernised chalet style property, situated in a...",15,2019-06-17 16:02:38,"{'latitude': 50.9913, 'longitude': -3.12103}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Main Road, West Huntspill, Highbridge, Somerset, TA9",house,Greenslade Taylor Hunt,buy,269950.0,£,269950.0,269950.0,fixed,0,51.2104,-2.98494,9,0,"Garden, Semi-Detached, No Chain, Victorian, Parking",,3,0,"This characterful, late victorian built, semi detached 2/3 bedroom ...",9,2019-06-17 16:02:38,"{'latitude': 51.2104, 'longitude': -2.98494}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Deaconsbrook, Wrantage, Taunton, Somerset",house,Newton King,buy,525000.0,£,525000.0,525000.0,fixed,0,50.9973,-2.99349,9,0,"Detached, Conversion",,4,0,Ly converted and ly restored detached chapel conversion situated in...,11,2019-06-17 16:02:38,"{'latitude': 50.9973, 'longitude': -2.99349}"
uk,somerset,10,realestate,property,nestoria_rank,1560787358,"Shoreditch Road, Taunton, Somerset, TA1",house,Stags,buy,269000.0,£,269000.0,269000.0,fixed,0,51.0008,-3.08643,9,0,"Shared Garden, Detached, Conservatory, Garage, Kitchen, Reception",,3,0,"An two bedroom house situated in fullands court, this prestigious r...",74,2019-06-17 16:02:38,"{'latitude': 51.0008, 'longitude': -3.08643}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Glenwood Gardens, Taunton, Somerset",house,,buy,310000.0,£,310000.0,310000.0,fixed,0,51.0366,-3.10453,9,0,"Detached, No Chain, Bungalow, Cul-de-Sac",,3,0,The property:standing in a small cul de sac on the far northern out...,101,2019-06-17 16:02:42,"{'latitude': 51.0366, 'longitude': -3.10453}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Coal Pit Lane, Stoke St. Michael, Near Oakhill, Somerset, BA3",house,Knight Frank,buy,850000.0,£,850000.0,850000.0,fixed,0,51.224983,-2.479513,9,0,"Detached, Modern",,5,0,"Detached 5 bedroom family home, on the edge of a village. For sale,...",4,2019-06-17 16:02:42,"{'latitude': 51.224983, 'longitude': -2.479513}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Bridgwater, Somerset, TA6 - Balcony",house,Greenslade Taylor Hunt,buy,330000.0,£,330000.0,330000.0,fixed,0,51.1225,-3.02582,9,0,"Semi-Detached, Balcony, Garage",,3,0,Come and see our show home and view homenow open thursday evenings ...,91,2019-06-17 16:02:42,"{'latitude': 51.1225, 'longitude': -3.02582}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Broadstone Lane, Hardington Mandeville, Yeovil, Somerset, BA22",house,Stags,buy,575000.0,£,575000.0,575000.0,fixed,0,50.9029,-2.69718,9,0,Detached,,4,0,An detached home set in this village. Epc band d,5,2019-06-17 16:02:42,"{'latitude': 50.9029, 'longitude': -2.69718}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Church Lane, Ruishton, Taunton, Somerset, TA3",house,Greenslade Taylor Hunt,buy,350000.0,£,350000.0,350000.0,fixed,0,51.0207,-3.05166,9,0,"Detached, Freehold, Refurbished, Cottage",,3,0,A most recently refurbished 3 bedroom detached cottage located on t...,52,2019-06-17 16:02:42,"{'latitude': 51.0207, 'longitude': -3.05166}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Ashton Road Farm, Ashton, WEDMORE, Somerset",house,,buy,2450000.0,£,2450000.0,2450000.0,fixed,0,51.245,-2.84204,9,0,Detached,,5,0,A small country estate with equestrian facilities set in somerset c...,6,2019-06-17 16:02:42,"{'latitude': 51.245, 'longitude': -2.84204}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Bridgwater, Somerset, TA6",house,Greenslade Taylor Hunt,buy,295000.0,£,295000.0,295000.0,fixed,0,51.1225,-3.02582,9,0,"Semi-Detached, Garage",,3,0,Come and see our show home and view homenow open thursday evenings ...,104,2019-06-17 16:02:42,"{'latitude': 51.1225, 'longitude': -3.02582}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Compass Hill, Compass Hill, Taunton, Somerset, TA1",house,Stags,buy,345000.0,£,345000.0,345000.0,fixed,0,51.0127,-3.11103,9,0,"Garden, Semi-Detached, Conservatory, Kitchen, Parking",,3,0,A ly designed three bedroom semi-detached house specifically for th...,34,2019-06-17 16:02:42,"{'latitude': 51.0127, 'longitude': -3.11103}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Rodway, Cannington, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,375000.0,£,375000.0,375000.0,fixed,0,51.1527,-3.06457,9,0,"Detached, Freehold, Garden, No Chain",,2,0,A ly presented detached 'old folly' with gardens & carport. Accommo...,30,2019-06-17 16:02:42,"{'latitude': 51.1527, 'longitude': -3.06457}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Apex Drive, Highbridge, Somerset",house,,buy,229500.0,£,229500.0,229500.0,fixed,0,51.2257,-2.98686,9,0,"Semi-Detached, Double Bedroom, Bungalow, Gas Central Heating",,2,0,"A 2 double bedroom semi detached bungalow with gas central heating,...",9,2019-06-17 16:02:42,"{'latitude': 51.2257, 'longitude': -2.98686}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Portland Road, Huish Episcopi, Langport, Somerset, TA10",house,Greenslade Taylor Hunt,buy,425000.0,£,425000.0,425000.0,fixed,0,51.0362,-2.81242,9,0,"Detached, Freehold, Garden, Parking",,5,0,Five bedroom family home with ample garden and parking within walki...,7,2019-06-17 16:02:42,"{'latitude': 51.0362, 'longitude': -2.81242}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Rodway, Cannington, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,455000.0,£,455000.0,455000.0,fixed,0,51.157,-3.06466,9,0,"Freehold, Garden, Semi-Detached, Garage",,4,0,A particularly well presented 4 bed semi-detached house occupying a...,27,2019-06-17 16:02:42,"{'latitude': 51.157, 'longitude': -3.06466}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Lethbridge Park, Bishops Lydeard, Taunton, Somerset, TA4",house,Stags,buy,899950.0,£,899950.0,899950.0,fixed,0,51.0623,-3.20218,9,0,"Detached, En suite, Conservatory, Garage, Kitchen, Modern, Reception",,5,0,A ly presented modern detached house with home office and grounds e...,40,2019-06-17 16:02:42,"{'latitude': 51.0623, 'longitude': -3.20218}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Merridge, Bridgwater, Somerset, TA5",house,,buy,1350000.0,£,1350000.0,1350000.0,fixed,0,51.1069,-3.12556,9,0,"Detached, Conversion",,5,0,A ly presented seventeenth century country house with converted bar...,25,2019-06-17 16:02:42,"{'latitude': 51.1069, 'longitude': -3.12556}"
uk,somerset,11,realestate,property,nestoria_rank,1560787362,"Ham, Somerset, TA3 - Detached, Garden",house,Stags,buy,695000.0,£,695000.0,695000.0,fixed,0,51.0202,-3.02056,9,0,"Detached, Garden, Kitchen, Reception",,5,0,A high quality detached house with adaptable outbuildings and matur...,59,2019-06-17 16:02:42,"{'latitude': 51.0202, 'longitude': -3.02056}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Fore Street, Othery, Bridgwater, Somerset, TA7",house,Greenslade Taylor Hunt,buy,405000.0,£,405000.0,405000.0,fixed,0,51.0804,-2.88085,9,0,"Detached, Freehold, Garden, Detached Garage, Modern, Cottage",,4,0,A cottage-style modern 4 bedroom detached house with good sized gar...,70,2019-06-17 16:02:45,"{'latitude': 51.0804, 'longitude': -2.88085}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Rambler Way, Bridgwater, Somerset, TA6",flat,Greenslade Taylor Hunt,buy,139950.0,£,139950.0,139950.0,fixed,0,51.1347,-3.01216,9,0,Parking,,2,0,A well presented two bed coach house enjoying an open outlook over ...,29,2019-06-17 16:02:45,"{'latitude': 51.1347, 'longitude': -3.01216}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Cathanger Lane, Fivehead, Taunton, Somerset, TA3",house,Greenslade Taylor Hunt,buy,565000.0,£,565000.0,565000.0,fixed,0,51.0019,-2.94281,9,0,"Detached, Freehold, Garden, Grade II, No Chain, Conversion, Listed",,3,0,"An 3 4 bedroom barn conversion with enclosed gardens, grade ii list...",46,2019-06-17 16:02:45,"{'latitude': 51.0019, 'longitude': -2.94281}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Three Ways, East Lyng, Taunton, Somerset",house,Newton King,buy,365000.0,£,365000.0,365000.0,fixed,0,51.056,-2.95168,9,0,"Detached, Reception",,4,0,Ly renovated and extended four bedroom link detached period propert...,39,2019-06-17 16:02:45,"{'latitude': 51.056, 'longitude': -2.95168}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Barford Close, Spaxton, Bridgwater, Somerset, TA5",house,,buy,450000.0,£,450000.0,450000.0,fixed,0,51.1263,-3.0983,9,0,Semi-Detached,,4,0,A village house located in a peaceful and secluded area set within ...,22,2019-06-17 16:02:45,"{'latitude': 51.1263, 'longitude': -3.0983}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Killams Green, Taunton, Somerset",house,Newton King,buy,307500.0,£,307500.0,307500.0,fixed,0,50.9966,-3.08904,9,0,"Detached, Garden, Kitchen, Cul-de-Sac",,4,0,Four bedroom detached property in the killhams development offering...,33,2019-06-17 16:02:45,"{'latitude': 50.9966, 'longitude': -3.08904}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Portland Grange, Upper High Street, Taunton, Somerset",flat,Newton King,buy,99995.0,£,99995.0,99995.0,fixed,0,51.0116,-3.10628,9,0,"Purpose Built, Lift",,2,0,Purpose built first floor apartment with lift system. In a convenie...,23,2019-06-17 16:02:45,"{'latitude': 51.0116, 'longitude': -3.10628}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Hewish, Crewkerne, Somerset, TA18",house,Greenslade Taylor Hunt,buy,595000.0,£,595000.0,595000.0,fixed,0,50.8717,-2.82576,9,0,"Detached, Freehold, Garden, Bungalow",,4,0,Situated in this small hamlet with access to crewkerne and just 14 ...,6,2019-06-17 16:02:45,"{'latitude': 50.8717, 'longitude': -2.82576}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Chitterwell, Wellington, Somerset, TA21",house,Stags,buy,385000.0,£,385000.0,385000.0,fixed,0,50.9716,-3.28156,9,0,"Garden, Semi-Detached, En suite, Conversion, Garage, Kitchen, Reception",,3,0,An three bedroom barn conversion in rural setting with parking and ...,10,2019-06-17 16:02:45,"{'latitude': 50.9716, 'longitude': -3.28156}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Langford Budville, Wellington, Somerset, TA21",house,Stags,buy,275000.0,£,275000.0,275000.0,fixed,0,50.999,-3.26919,9,0,"Garden, Semi-Detached, En suite, Kitchen, Parking, Cottage, Reception",2,2,0,A & 2 bed character cottage with large garden and parking. 2 recept...,25,2019-06-17 16:02:45,"{'latitude': 50.999, 'longitude': -3.26919}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Meadway, Woolavington, Somerset, TA7",house,Greenslade Taylor Hunt,buy,257000.0,£,257000.0,257000.0,fixed,0,51.1661,-2.93872,9,0,"Detached, Freehold, Garden, No Chain, Modern, Parking",,5,0,A well presented and modern detached residencetractive garden and p...,26,2019-06-17 16:02:45,"{'latitude': 51.1661, 'longitude': -2.93872}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Sellicks Green, Taunton, Somerset, TA3",house,Stags,buy,1350000.0,£,1350000.0,1350000.0,fixed,0,50.9668,-3.12335,9,0,"Detached, Garden, Grade II, Conversion, Reception, Listed",,5,0,"A period farmhouse set in gardens with separate converted barn, sta...",24,2019-06-17 16:02:45,"{'latitude': 50.9668, 'longitude': -3.12335}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Eastgate Gardens, Taunton, Somerset",flat,Newton King,buy,135000.0,£,135000.0,135000.0,fixed,0,51.0156,-3.09737,9,0,Kitchen,,2,0,Two bedroom retirement apartment in the centre of taunton within cl...,24,2019-06-17 16:02:45,"{'latitude': 51.0156, 'longitude': -3.09737}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"East Reach, Taunton, Somerset, TA1",flat,Greenslade Taylor Hunt,buy,195000.0,£,195000.0,195000.0,fixed,0,51.0154,-3.0945,9,0,"Refurbished, Kitchen",,2,0,Prominent location fronting busy thoroughfare. Well maintained refu...,87,2019-06-17 16:02:45,"{'latitude': 51.0154, 'longitude': -3.0945}"
uk,somerset,12,realestate,property,nestoria_rank,1560787365,"Lower Chipley, Wellington, Somerset, TA21",house,Stags,buy,595000.0,£,595000.0,595000.0,fixed,0,51.0037,-3.26302,9,0,"Garden, Semi-Detached, No Chain, Refurbished, Garage, Kitchen, Reception",2,5,0,The major part of a refurbished period farmhouse with separate barn...,86,2019-06-17 16:02:45,"{'latitude': 51.0037, 'longitude': -3.26302}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Middle Road, Cossington, Bridgwater, Somerset, TA7",house,Greenslade Taylor Hunt,buy,225000.0,£,225000.0,225000.0,fixed,0,51.1573,-2.91747,9,0,"Freehold, Garden, Terraced, Garage, Modern",,3,0,A ly presented modern property built by stongvox in 2010tractive lo...,31,2019-06-17 16:02:47,"{'latitude': 51.1573, 'longitude': -2.91747}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Lodes Lane, Kingston St. Mary, Taunton, Somerset, TA2",house,Savills,buy,1200000.0,£,1200000.0,1200000.0,fixed,0,51.06227,-3.11182,9,0,Detached,,6,0,"A and versatile family home in prime west somerset village, close t...",67,2019-06-17 16:02:47,"{'latitude': 51.06227, 'longitude': -3.11182}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Church Lane, East Huntspill, Highbridge, Somerset, TA9",house,Greenslade Taylor Hunt,buy,399950.0,£,399950.0,399950.0,fixed,0,51.2018,-2.94235,9,0,"Detached, Freehold, Garden, Garage, Bungalow",2,3,0,"This and tastefully presented, detached 3 bedroom, 2 bathroom, exte...",110,2019-06-17 16:02:47,"{'latitude': 51.2018, 'longitude': -2.94235}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Lower Meadow, Ilminster, Somerset, TA19",house,Greenslade Taylor Hunt,buy,175000.0,£,175000.0,175000.0,fixed,0,50.927,-2.92014,9,0,"Detached, Freehold, Garage",,2,0,"Set within the heart of the lower meadow development, this 2 bedroo...",7,2019-06-17 16:02:47,"{'latitude': 50.927, 'longitude': -2.92014}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Stathe, Bridgwater, Somerset, TA7",house,,buy,1100000.0,£,1100000.0,1100000.0,fixed,0,51.0608,-2.89957,9,0,"Detached, Grade II, Cottage, Listed",,5,0,"A particularly period farmhouse, listed grade ii with guest cottage...",89,2019-06-17 16:02:47,"{'latitude': 51.0608, 'longitude': -2.89957}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Ash Priors, Taunton, Somerset, TA4",house,Stags,buy,340000.0,£,340000.0,340000.0,fixed,0,51.0585,-3.213,9,0,"Detached, Garden, Refurbished, Kitchen, Cottage",,3,0,A newly renovated detached stone cottage situated in a village loca...,87,2019-06-17 16:02:47,"{'latitude': 51.0585, 'longitude': -3.213}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Westleigh Road, Taunton, Somerset",house,Newton King,buy,265000.0,£,265000.0,265000.0,fixed,0,51.0129,-3.08772,9,0,"Semi-Detached, Kitchen",,3,0,3 bedroom semi detached family home located in a central location w...,50,2019-06-17 16:02:47,"{'latitude': 51.0129, 'longitude': -3.08772}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Bay Hill, Ilminster, Somerset, TA19",house,Greenslade Taylor Hunt,buy,275000.0,£,275000.0,275000.0,fixed,0,50.9267,-2.90364,9,0,"Freehold, Garden, Grade II, Terraced, Cottage, Listed",,4,0,Situated on the eastern fringe of ilminster with one of the most ou...,10,2019-06-17 16:02:47,"{'latitude': 50.9267, 'longitude': -2.90364}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Annecy Court, St Josephs Field, Taunton, Somerset",flat,Newton King,buy,169995.0,£,169995.0,169995.0,fixed,0,51.0114,-3.09569,9,0,"Grade II, Conversion, Listed",,1,0,", grade ii listed apartment conversion set in an gated development ...",127,2019-06-17 16:02:47,"{'latitude': 51.0114, 'longitude': -3.09569}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Webbers Way, Puriton, Somerset",house,,buy,204950.0,£,204950.0,204950.0,fixed,0,51.1679,-2.97651,9,0,"Semi-Detached, Bungalow, Modern, Gas Central Heating",,2,0,"A modern, 2 bedroom, gas centrally heated, double glazed semi-detac...",115,2019-06-17 16:02:47,"{'latitude': 51.1679, 'longitude': -2.97651}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Crowcombe, Taunton, Somerset, TA4",house,Stags,buy,1600000.0,£,1600000.0,1600000.0,fixed,0,51.1118,-3.22968,9,0,"Detached, Garden, Reception",,4,0,"A four bedroom, five reception room period property with private ga...",22,2019-06-17 16:02:47,"{'latitude': 51.1118, 'longitude': -3.22968}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Stolford, Stogursey, Bridgwater, Somerset, TA5",house,Greenslade Taylor Hunt,buy,575000.0,£,575000.0,575000.0,fixed,0,51.1929,-3.10906,9,0,"Freehold, Semi-Detached, Double Garage, Conversion",,4,0,"A semi-detached barn conversion. With just under 3 acres, 4 stables...",32,2019-06-17 16:02:47,"{'latitude': 51.1929, 'longitude': -3.10906}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Fitzhead, Taunton, Somerset, TA4",house,Stags,buy,400000.0,£,400000.0,400000.0,fixed,0,51.0474,-3.24583,9,0,"Semi-Detached, En suite, Garage, Kitchen",,4,0,"A ly presented and ly extended village house. Kitchen, dining room ...",22,2019-06-17 16:02:47,"{'latitude': 51.0474, 'longitude': -3.24583}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Horton, Ilminster, Somerset, TA19",house,Greenslade Taylor Hunt,buy,445000.0,£,445000.0,445000.0,fixed,0,50.93,-2.9692,9,0,"Detached, Freehold, Garden",2,3,0,"A detached, well-appointed individual house situated on a quiet lan...",19,2019-06-17 16:02:47,"{'latitude': 50.93, 'longitude': -2.9692}"
uk,somerset,13,realestate,property,nestoria_rank,1560787367,"Wyndham Road, Wyndham Road, Taunton, Somerset, TA2",house,Stags,buy,450000.0,£,450000.0,450000.0,fixed,0,51.0311,-3.11243,9,0,"Detached, Cul-de-Sac",,4,0,"In this sought after cul-de-sac, this 1930s detached house is ly pr...",72,2019-06-17 16:02:47,"{'latitude': 51.0311, 'longitude': -3.11243}"
uk,somerset,14,realestate,property,nestoria_rank,1560787369,"Combe Florey, Taunton, Somerset",house,Strutt & Parker,buy,650000.0,£,650000.0,650000.0,fixed,0,51.07438,-3.21287,9,0,"Garden, Semi-Detached, Grade II, Listed",,3,0,"An ly presented grade ii listed property with landscaped gardens, i...",45,2019-06-17 16:02:49,"{'latitude': 51.07438, 'longitude': -3.21287}"
uk,somerset,14,realestate,property,nestoria_rank,1560787369,"Brightstowe Road, Burnham-on-Sea, Somerset",house,,buy,315000.0,£,315000.0,315000.0,fixed,0,51.2493,-3.00125,9,0,"Detached, Double Bedroom, Bungalow, Gas Central Heating",,3,0,"A 3 double bedroom, detached bungalow, with gas central heating, do...",9,2019-06-17 16:02:49,"{'latitude': 51.2493, 'longitude': -3.00125}"
